age,gender,height,weight
19011,1,153,56
16923,1,160,64
19016,2,175,85
17499,1,160,58
16861,1,151,55
21200,2,161,88
20480,1,159,65
18336,2,174,74
19882,2,168,76
19051,1,166,73
19547,1,169,70
21747,1,164,112
18341,2,173,69
20542,1,160,71
15071,1,166,104
23427,1,155,52
20561,2,171,66
17318,1,149,70
19646,1,169,65
19124,2,170,78
23515,1,162,62
18472,1,160,59
21298,2,165,75
18464,1,154,58
14420,1,172,72
18738,1,165,115
21117,1,156,78
14756,2,171,70
14393,1,162,52
16768,1,159,63
19832,2,172,65
21929,1,154,65
20397,2,170,58
23398,1,130,45
18379,1,165,56
20228,2,187,81
20232,1,168,66
22584,1,160,64
19050,1,150,67
17578,2,169,103
21108,2,174,74
19089,1,152,62
20322,2,165,55
18023,1,156,68
19801,2,160,80
16856,1,160,77
19627,1,158,107
18793,1,120,80
20740,1,160,60
14796,2,162,60
18272,1,163,75
20391,2,160,62
20438,1,168,93
18729,2,170,76
18284,1,158,63
19885,2,173,69
21238,1,150,78
18120,1,165,79
21918,2,172,68
15515,1,164,60
18259,1,155,62
15964,1,160,78
18939,2,169,72
18989,1,164,150
23103,1,160,68
23427,1,170,75
18967,2,169,72
22428,2,178,108
18870,1,162,54
19890,1,164,75
21997,1,151,91
20940,1,152,61
16235,1,164,68
15126,1,174,75
20439,2,177,83
20453,1,165,74
19098,2,174,70
18463,1,161,60
20427,2,172,83
15370,2,175,96
23353,1,176,84
15265,1,140,74
19040,1,167,53
21290,2,182,72
19211,1,159,59
20468,1,167,59
14487,2,165,55
21183,2,175,80
14515,2,180,55
17268,1,158,60
22210,2,170,65
21844,1,150,44
21307,1,164,78
21235,1,167,70
14605,1,160,60
16656,1,136,71
21833,2,172,105
15070,2,174,89
21874,1,165,72
19023,1,165,60
22430,2,171,71
23311,2,170,85
18755,1,169,65
22496,1,159,68
17508,1,160,55
19806,1,168,65
20320,2,176,98
17528,1,169,65
20339,1,158,75
19516,1,155,65
16784,1,178,70
23529,2,165,72
20591,1,160,87
19830,2,170,77
19650,1,168,73
21746,2,171,66
21103,1,168,62
23259,2,171,75
18893,2,175,85
21230,2,176,100
21107,1,166,94
20611,1,159,102
17584,2,177,68
20472,2,175,99
20643,1,167,133
19545,1,151,71
21141,1,165,69
22028,2,169,61
15461,1,164,74
18459,2,157,62
22068,2,162,72
20500,2,174,90
17731,1,166,75
18416,1,157,85
15510,2,169,61
22577,1,167,79
14678,1,178,68
18113,1,165,60
19732,1,160,71
18322,1,164,48
18048,1,170,70
21654,1,157,87
19735,1,162,78
22114,1,159,59
18907,1,158,65
18224,1,162,62
18016,1,163,72
19962,2,167,96
23473,2,170,67
19716,1,165,72
21178,2,168,109
15484,1,176,75
21132,1,165,67
18874,1,156,65
18772,2,168,82
18206,2,162,56
22597,1,154,75
21498,2,165,68
21044,2,165,65
18327,1,165,72
20614,2,175,119
18093,1,158,58
20959,2,169,85
20364,2,154,62
23310,1,166,80
22181,1,169,69
23424,1,162,78
15881,1,166,62
20608,1,165,62
19537,1,172,79
19096,2,174,82
18981,2,167,48
21624,2,169,58
22767,1,158,82
20539,2,174,70
18962,2,172,65
21334,1,160,87
17700,1,170,82
19830,1,161,75
21226,1,156,77
20334,1,164,96
21701,2,182,97
21272,2,170,60
18550,1,160,84
18093,1,154,68
17428,1,172,52
21294,1,164,80
20283,1,165,69
18308,1,159,64
16311,1,156,78
21942,2,164,76
20367,2,164,80
16597,1,169,76
20540,1,168,80
23136,1,154,80
19106,2,165,66
16761,1,160,63
18467,2,168,70
18109,1,143,89
19894,1,147,56
19707,1,174,65
23403,1,154,54
18144,2,165,65
21866,2,170,94
20469,2,169,116
20476,1,155,66
18862,1,159,80
19634,1,168,70
15420,1,161,79
16140,2,172,69
22476,1,153,70
20266,1,170,85
21139,1,156,77
20328,2,166,70
19691,1,172,102
16150,1,170,85
16117,1,169,52
14445,2,155,71
18169,1,168,100
22106,1,164,97
22603,2,169,70
22733,2,172,68
19051,1,165,92
14794,1,158,69
18381,1,162,68
21866,2,169,75
18365,1,165,65
22445,1,170,68
19671,2,164,83
23225,1,160,65
21085,1,160,99
21065,1,161,71
16736,1,160,92
17395,1,154,79
18979,1,160,69
20486,1,160,60
20966,2,164,72
18242,2,168,108
19618,1,158,106
22594,2,180,91
19872,1,169,74
22393,1,169,91
21801,1,157,70
16571,1,165,78
19822,2,173,72
19668,1,152,74
14605,2,175,67
20942,2,177,130
19702,2,178,78
18333,1,158,63
21990,1,170,68
19958,1,160,66
18420,1,171,69
18275,1,156,66
20554,2,168,72
18310,1,164,103
19083,1,148,55
21754,1,164,78
22389,2,168,67
15134,2,178,72
22434,2,163,45
16876,1,170,75
14818,2,170,63
18253,1,162,86
14740,1,150,87
16196,1,160,61
18217,2,168,66
22842,1,169,86
20164,1,162,75
18073,2,171,73
17397,1,163,90
23123,1,162,65
22766,1,162,70
17414,2,168,65
22060,1,170,75
16115,2,168,67
23302,1,158,105
23209,1,153,57
20967,1,160,60
22560,1,177,78
23253,1,156,65
16116,1,157,59
20483,2,170,70
20338,1,166,76
22505,1,156,82
17606,2,172,101
19300,1,155,74
20263,2,173,86
14366,1,158,65
15447,1,156,56
15966,1,165,77
20684,1,165,77
17512,1,165,62
20196,1,168,62
21117,1,158,80
16043,2,162,72
18962,1,158,58
20308,1,155,57
21982,1,156,77
18244,1,172,68
18279,1,190,75
22455,2,185,86
18280,1,165,89
21317,1,162,68
19081,2,178,106
19744,1,160,52
21690,1,160,72
18344,1,166,71
21172,1,157,80
18161,1,164,55
18960,1,156,56
21246,2,168,56
22119,1,158,60
21343,1,164,66
21259,1,159,75
21312,1,171,81
21095,2,176,103
16805,2,158,69
19199,1,162,64
18004,1,164,63
14483,2,174,85
16709,2,175,84
16839,1,161,72
22649,1,164,59
19735,2,170,71
14672,1,169,89
20492,1,160,80
19035,1,165,109
15312,2,173,69
23148,1,163,74
20566,1,164,112
21854,2,175,75
18364,2,169,57
22031,2,170,67
15228,2,176,91
18817,1,156,60
20271,1,156,68
15235,1,158,53
23357,1,161,70
19533,2,166,79
18201,1,162,76
20447,1,152,79
20444,1,163,81
19037,1,143,66
15419,2,160,60
19818,1,165,76
22688,2,175,80
15233,1,168,67
17433,1,178,71
21134,1,149,80
21912,2,168,97
23306,1,155,76
15569,1,172,68
16026,2,175,68
16579,1,155,52
23268,1,156,85
22003,1,178,90
14878,1,154,56
17625,2,162,53
21105,1,150,57
19617,2,165,67
23316,1,162,84
22386,1,156,64
23345,2,175,95
19723,1,162,96
20365,2,178,99
23354,1,166,66
22032,2,164,67
14610,2,168,74
15121,2,175,80
19150,2,170,92
17646,1,158,84
18133,1,168,113
22591,1,156,62
19058,1,160,73
16959,1,170,69
21764,1,160,85
21924,1,167,78
21617,1,164,85
19623,2,170,89
18793,1,158,68
19050,1,159,67
18850,1,164,70
22630,1,168,85
19608,2,172,62
22012,1,164,73
19093,1,170,83
22771,2,182,149
19053,1,167,64
16625,1,168,70
14590,2,169,68
14424,1,164,58
21863,2,168,86
19115,1,160,60
21954,1,153,88
18924,1,168,83
18864,1,147,47
21156,1,157,52
15248,1,170,72
20590,1,158,64
18889,1,164,64
19596,1,174,58
19869,1,160,92
14584,2,175,81
15051,2,180,82
21874,1,160,70
15401,2,175,69
22789,1,162,65
19612,1,170,90
16100,2,159,74
14492,2,180,53
23359,2,161,61
19552,2,172,84
20487,1,160,65
17476,1,160,69
19654,1,162,68
22623,2,166,98
19040,1,160,68
18815,1,154,51
17470,2,163,71
10859,1,159,59
22910,1,172,70
16720,1,156,90
22782,1,170,74
23236,2,188,112
19050,2,166,90
22096,1,163,65
22545,1,151,66
14344,1,159,80
23154,1,150,100
18148,1,169,79
22692,1,161,85
23267,1,162,75
14540,1,165,60
19166,2,175,75
19461,1,168,62
22660,1,165,83
21099,1,158,83
21978,1,165,65
18845,1,156,70
22035,2,163,61
23464,1,153,66
19490,1,170,75
20383,1,155,59
16784,1,157,66
23230,1,164,58
19039,1,150,70
21976,1,170,72
16622,2,185,84
19939,1,158,61
20622,2,168,68
20396,2,173,85
19787,1,153,78
20386,2,158,63
19582,1,154,80
20570,2,172,76
19078,2,188,70
14741,1,153,62
16724,1,160,60
22495,1,158,78
14386,2,175,70
15337,2,185,75
22629,1,162,64
19093,1,161,70
22093,1,174,60
20504,2,168,89
16903,1,155,67
18324,1,164,74
15484,1,170,65
20529,1,160,71
15978,2,169,84
21079,2,179,80
14540,1,166,79
21132,1,172,83
23265,1,155,80
18311,1,162,91
17277,1,162,100
21208,2,168,90
18235,1,166,96
14597,1,160,60
19477,1,159,78
17316,1,165,68
20737,2,159,64
15992,1,173,66
18493,1,168,72
19472,1,155,62
15224,1,161,67
20120,1,160,68
18421,1,169,62
21010,1,168,80
16131,2,175,62
20169,2,174,94
17717,1,172,70
20648,1,159,61
19584,2,165,61
14665,1,164,58
19194,1,163,91
21194,2,180,76
21377,1,156,79
19782,1,160,58
18977,1,154,99
15302,1,156,54
15064,1,166,83
18147,2,172,72
19217,1,160,77
17461,1,167,75
19897,2,174,112
21085,1,165,53
22019,1,157,80
16802,1,156,69
16760,2,162,70
21734,1,157,68
16972,2,165,75
16271,1,164,103
16567,1,165,83
20607,1,156,81
16681,1,166,89
18849,2,167,89
17511,1,154,72
20563,2,165,70
18934,1,151,105
19648,2,176,91
16831,2,173,81
19507,1,150,56
19146,1,164,62
21064,1,163,105
16191,1,164,60
20242,1,160,72
15890,1,155,67
21810,1,165,70
23510,1,154,53
17334,2,184,121
19217,1,170,70
23160,1,166,73
20930,2,166,118
17662,2,175,90
14615,1,168,90
14589,2,168,61
16093,2,162,70
22743,1,152,76
14334,1,163,70
20969,1,158,84
19908,1,168,68
23185,1,158,73
19861,1,161,71
18230,1,157,56
21683,1,168,108
20281,1,178,70
16736,2,162,60
19096,1,150,54
19760,1,171,86
14497,1,166,98
21108,1,152,74
18949,2,188,80
18301,1,168,92
20207,1,154,52
19703,2,175,65
21785,1,165,85
21945,1,155,75
14585,1,164,60
22032,1,148,64
18962,2,170,80
22690,1,168,78
17390,1,165,100
18245,2,163,71
16735,2,160,59
23448,1,168,95
21776,1,164,100
23276,2,164,68
16704,1,150,55
18449,1,158,65
18314,1,166,68
21751,1,164,75
19613,1,169,75
23300,2,164,81
15281,1,166,61
23531,2,176,76
22462,1,163,72
16265,1,168,65
23474,1,152,87
21695,1,167,73
15406,1,155,86
17400,1,148,46
20422,1,163,82
23567,1,155,72
19766,1,164,68
21826,2,170,87
21093,1,164,79
20281,1,164,74
20373,2,163,70
20499,1,170,68
14501,1,156,90
18054,2,168,89
23503,2,161,64
19211,1,156,88
17405,1,160,56
18362,1,162,58
18663,1,154,64
19695,2,172,86
22675,2,165,71
15216,1,155,67
20313,2,165,80
19865,2,184,76
23532,1,157,90
16831,2,170,69
19062,1,170,70
21826,2,170,65
14380,2,176,82
19884,1,145,65
23409,1,165,83
22789,2,158,67
21118,1,165,98
19770,1,151,109
19832,2,170,67
14616,1,158,78
19175,2,155,70
15190,1,163,83
20469,1,158,62
23379,2,174,79
16107,1,166,70
18243,2,160,65
15216,1,169,63
19101,1,167,74
15128,1,157,59
14422,1,154,72
17721,2,170,90
15578,2,168,59
22396,1,159,73
15334,1,172,72
23125,1,154,61
20246,1,160,79
16210,1,157,55
18858,2,175,96
23282,2,170,79
22575,2,165,65
19703,1,149,67
19116,2,168,62
17758,2,158,60
19228,1,165,69
23159,1,162,100
16856,1,162,108
16652,1,170,90
23305,2,175,75
14582,1,168,82
16776,2,168,70
20494,2,166,81
20030,1,158,55
21064,2,170,69
16288,2,164,70
21891,2,173,80
19953,1,165,75
19669,2,172,78
16839,2,168,85
21782,1,159,68
17282,2,178,85
21940,2,174,114
23413,2,167,81
16165,2,172,77
14562,1,169,76
22419,1,155,73
20381,1,156,73
17380,1,140,50
19566,1,159,67
17550,1,170,64
16221,2,178,113
19159,1,159,68
16049,1,155,50
19942,2,171,75
23126,2,169,62
16592,2,179,100
19676,1,158,55
20507,1,155,57
23237,1,156,85
16697,2,162,71
16109,1,156,71
23113,1,159,63
23290,1,165,56
16889,1,156,58
18403,1,165,65
18274,2,170,68
17960,1,154,46
23494,1,152,70
22549,2,180,86
18400,2,160,60
16739,1,156,52
15098,1,163,86
23290,1,162,81
21923,1,165,87
21807,1,148,41
23123,1,156,67
20401,1,160,84
20925,2,178,78
14863,1,164,105
22509,1,158,65
16021,2,172,71
15088,1,159,74
20348,1,161,87
22010,1,156,60
18271,2,172,80
16756,1,157,55
16601,1,162,72
21979,1,174,89
19602,1,163,70
20472,1,151,60
16887,1,161,63
18845,1,156,80
16785,1,170,65
22566,1,160,66
14443,1,159,78
21608,1,163,62
14859,1,167,68
16209,1,160,83
21677,1,163,85
23310,2,169,113
23150,1,170,85
18767,1,165,58
17643,1,170,74
18458,1,164,80
22430,1,156,102
18994,1,164,75
19022,1,158,54
15978,2,172,68
14778,1,162,53
18137,1,163,62
20470,2,172,88
23545,1,158,58
15228,2,175,68
23201,2,162,71
22688,1,154,58
18281,2,168,79
20362,2,178,78
18462,1,160,63
20991,1,164,85
16950,1,162,54
19036,1,165,89
16605,2,178,103
15954,1,165,72
18349,1,164,68
16730,2,168,68
16596,1,158,60
23200,1,147,74
14459,2,164,60
20586,2,162,68
14664,1,165,74
15321,2,163,56
19762,1,167,80
15842,2,167,65
21988,1,167,70
23485,1,165,65
23174,1,167,72
21159,1,175,75
19745,1,162,106
20279,2,170,80
16767,2,175,93
16250,1,157,102
23598,2,177,78
22852,2,170,84
19771,1,162,74
22386,1,158,95
23649,1,174,65
22685,2,175,70
18181,1,164,71
16736,1,155,86
21267,1,170,87
18159,1,165,60
17469,1,159,67
20577,1,170,56
23135,1,150,70
14635,1,162,67
21912,1,168,86
20588,1,155,44
22561,1,151,57
15070,1,161,61
19739,1,162,62
19875,2,168,104
17527,2,178,99
20749,2,160,67
20335,1,154,75
16912,1,158,60
22132,2,161,73
15393,1,162,71
20229,2,174,84
15958,1,184,60
21064,1,169,70
20297,1,160,60
18954,1,158,57
18993,1,168,76
19037,2,171,106
21721,1,167,94
18161,1,158,50
20718,1,170,80
21068,1,155,69
20184,1,150,118
18786,1,152,67
21157,1,155,74
19151,1,162,76
14572,1,142,57
19544,2,167,68
22013,1,170,70
20246,1,158,68
16900,1,152,124
21295,1,166,68
20962,2,172,87
20376,2,180,85
20615,1,160,72
20296,1,159,70
22765,1,175,70
15271,2,175,95
20491,1,160,65
21311,1,161,76
22656,1,159,74
19671,1,165,70
21922,1,159,58
15851,1,164,61
20561,1,170,72
22734,1,155,80
18252,2,175,79
17413,2,168,81
23309,2,178,80
16614,1,162,115
20212,2,170,75
22829,1,165,75
19614,1,164,88
22515,2,167,78
19003,2,170,75
18256,2,176,92
18616,1,168,65
22654,2,167,75
21789,1,150,70
20336,1,168,65
19862,1,151,60
21241,2,177,84
22505,2,168,76
16839,1,163,63
23354,2,168,75
21883,2,177,77
23559,2,162,81
21083,1,160,70
19883,1,166,68
20989,1,170,117
18059,1,156,52
19751,1,162,65
20134,1,165,65
19686,2,165,98
17508,1,166,64
19642,2,160,64
20506,1,165,66
23165,1,164,70
20325,1,167,86
14411,2,161,59
18163,1,160,64
18886,1,168,48
22888,1,167,67
14502,1,164,78
21134,2,166,71
19012,1,160,65
16591,1,150,82
19642,1,162,78
20418,1,161,80
21272,1,155,57
23221,1,165,70
16186,1,151,94
19658,1,154,61
14477,1,162,60
16584,1,164,92
17046,1,174,54
23268,2,178,102
18036,2,165,73
21187,1,155,76
21927,2,172,93
18785,1,156,90
17408,1,168,113
19663,2,163,78
21203,1,162,71
15344,2,184,85
19600,1,167,111
18427,1,176,80
20296,2,170,76
18872,2,160,60
21255,1,162,56
19240,1,178,78
21797,1,169,75
16154,2,163,75
19142,1,155,91
20431,2,179,81
19098,1,172,88
21205,2,170,65
17538,1,163,72
15310,1,169,65
21780,1,168,65
20253,1,156,71
14841,1,164,88
16031,1,160,70
20418,1,161,77
18173,1,168,94
23404,1,152,72
19059,2,125,70
19649,1,170,88
22562,2,171,58
14585,1,157,58
20986,2,168,73
18935,1,170,75
19953,1,157,61
18709,1,165,54
18537,1,168,72
20522,1,160,100
14627,1,162,102
20493,1,164,65
21759,2,168,70
16798,2,180,114
21629,1,158,48
18449,2,182,80
21654,1,160,65
20166,1,163,91
20199,2,182,86
19619,1,155,60
19692,1,154,81
14862,2,178,83
20272,1,164,62
20676,1,165,75
16667,1,158,66
14550,2,170,110
16053,1,159,57
23511,2,176,79
16052,1,157,97
18019,1,155,52
18372,2,166,72
23448,2,165,75
21922,2,172,74
16767,1,161,68
22052,2,171,98
19618,2,173,93
19691,1,160,84
19756,1,168,70
18267,1,160,77
21244,1,165,90
18961,2,175,99
14564,2,167,100
15371,1,153,56
23372,2,170,67
19702,1,158,74
19774,1,159,67
14671,1,164,70
19813,1,167,60
21934,1,158,78
20157,1,173,76
20372,1,155,51
21776,1,159,59
14624,2,168,64
15505,2,156,51
21328,1,164,64
16079,2,172,59
21870,2,162,78
20571,1,172,92
22603,1,151,58
16206,1,166,54
18891,2,161,60
20543,1,178,69
18789,1,157,59
18170,1,166,120
21103,1,163,64
21866,1,165,75
15253,1,155,55
19022,2,176,108
23503,1,164,78
15124,1,164,66
18111,1,160,64
16027,1,152,73
17918,1,158,80
15524,2,170,89
16111,2,170,68
18379,1,160,78
20988,2,169,106
14643,1,162,84
21917,2,170,81
17073,1,167,62
18892,1,162,75
22555,1,165,68
20455,1,165,45
17622,1,158,70
19789,1,159,51
17642,2,160,57
18939,1,150,85
17510,1,154,91
22553,1,163,88
20462,1,168,65
14473,1,153,64
22132,1,165,73
16842,1,161,64
20406,1,163,65
19608,2,170,87
16812,2,164,88
21159,1,156,43
18296,1,153,60
20253,2,166,54
20296,2,173,71
14460,2,176,82
20993,2,178,82
16661,2,168,100
20553,1,164,71
16040,2,170,80
14455,2,180,94
20263,2,169,80
20915,1,164,92
15218,2,174,101
18002,2,170,70
15991,2,169,80
19780,1,170,74
22750,2,165,75
22750,2,176,90
17972,2,154,86
19506,1,155,93
21182,2,168,60
18800,1,174,79
18320,1,168,65
21223,2,166,60
18234,1,160,65
21854,1,158,110
15772,2,175,85
15413,2,178,90
23314,2,169,74
17211,2,175,85
17486,1,164,74
16889,1,168,65
17569,1,160,50
23171,2,168,71
14667,2,164,72
20620,1,167,66
18745,2,180,80
20267,2,166,74
19097,1,159,55
16609,2,168,78
19893,2,176,85
22707,1,151,61
17361,1,160,59
19851,1,163,99
19641,1,163,90
21398,2,182,81
22002,1,161,86
18119,1,162,57
18844,1,152,49
21678,2,155,58
14715,2,156,56
21138,1,157,67
19901,1,165,69
14557,2,180,76
16586,2,166,66
20548,1,163,69
18899,2,179,109
21224,1,158,66
16801,2,170,80
18318,2,184,106
15900,2,160,58
21983,1,155,50
19775,2,167,79
21864,2,164,72
18487,1,158,80
20291,2,169,69
15218,1,178,81
15969,2,170,70
14568,1,162,70
19933,1,156,81
17514,2,175,76
20343,1,160,62
19744,2,182,88
21197,1,158,75
21960,2,161,65
21841,1,165,67
18262,2,158,54
22801,1,163,115
20879,1,160,82
20454,1,160,62
21809,1,165,65
23555,2,170,90
16578,1,160,65
20250,2,164,64
17593,1,158,45
19248,1,166,79
18238,1,159,108
20256,2,170,80
21754,2,182,82
23198,1,164,80
16754,2,172,97
17512,1,170,80
21707,1,168,63
20215,1,160,60
22734,1,158,88
23288,1,160,54
16188,2,165,62
20454,1,165,65
22097,1,163,60
23251,2,185,97
19730,1,160,85
17446,1,152,64
20432,1,159,76
20473,1,150,67
14645,1,165,65
21203,1,157,79
20292,1,175,64
18128,1,167,84
19517,1,178,72
21386,2,163,72
17359,1,154,85
21726,1,169,69
16523,2,170,50
21784,2,177,79
20401,2,178,82
20469,1,175,82
15104,1,156,86
17464,2,170,75
18064,1,188,61
20342,1,166,76
20475,1,158,66
16012,1,158,54
23328,1,168,73
20455,2,178,85
21885,1,166,87
20457,1,160,69
21824,2,178,94
21149,1,160,65
17078,1,182,82
19620,1,176,71
19012,1,155,74
22421,1,160,89
18884,1,171,72
22631,2,162,74
21801,1,156,80
16640,2,167,62
19594,1,152,57
19616,1,156,137
20414,1,160,99
21626,1,163,90
23265,2,170,96
20428,2,176,71
21015,1,153,48
18210,2,164,74
15212,2,165,65
16065,1,153,72
19711,1,162,56
19759,2,178,90
15812,1,160,55
16091,1,167,65
15920,1,159,66
21955,1,163,60
21281,1,158,55
21893,1,160,50
21150,2,178,81
19145,2,170,82
21336,1,158,69
20980,1,174,85
16655,2,178,114
17343,1,156,98
16591,1,164,78
16373,2,170,74
22541,2,163,67
18064,1,154,63
21043,2,164,68
18232,1,168,65
21150,2,171,88
17530,2,165,104
21240,2,172,74
18872,2,175,89
23272,2,167,77
22032,1,167,76
16804,2,174,84
19636,2,162,70
19592,2,175,112
23377,1,158,78
18759,1,162,81
16074,1,158,49
21750,2,172,108
23293,2,156,60
16812,2,165,65
22736,1,156,56
20575,1,140,39
22036,1,161,68
18903,1,165,85
21890,2,178,76
17402,1,166,84
22730,1,174,66
20324,2,167,95
23527,1,160,68
21656,2,165,80
21954,1,146,64
18006,1,158,98
16034,1,161,82
22681,1,160,85
18853,1,160,58
21839,1,156,103
18881,1,160,98
23365,2,180,85
18298,2,172,72
22565,2,172,73
22100,1,157,83
21735,2,170,67
21124,1,164,72
16286,2,165,87
16023,2,166,72
20384,2,167,72
18192,1,172,84
21238,1,160,80
17720,1,160,96
14548,1,162,76
20411,1,160,75
23175,1,151,83
14736,1,164,75
20581,2,175,79
22512,1,154,70
21117,1,164,78
21109,1,169,70
15197,1,165,89
18120,1,166,72
21116,2,166,80
21029,1,150,72
21989,1,169,84
20339,1,158,87
22581,2,176,123
18857,2,167,69
19112,1,168,69
20583,1,160,66
21332,1,161,58
20211,1,165,65
19768,2,163,85
16900,2,179,115
22351,1,152,63
21756,1,160,78
21323,2,169,65
21962,1,168,95
18496,1,165,63
22768,1,163,87
22097,1,169,85
16290,2,165,61
21742,1,155,64
19061,2,170,84
21790,2,180,74
21062,1,158,85
23397,2,178,87
22605,1,162,62
19748,1,162,68
19113,1,155,112
23568,2,167,80
14397,1,165,65
19138,1,163,77
23500,1,170,78
17568,2,160,80
19045,1,169,69
15204,1,162,109
21062,2,165,65
19824,2,166,86
